F_LC_x F_x F_LC_y F_y F_LC_z F_z F_m 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150663388227 28674 0.000995509974996 30030 0.0173598695586 32560 0.0169128449456 
0.0150806752839 28674 0.000992797190538 30018 0.0173623673174 32552 0.0169128449456 
0.0168421677218 28666 0.00110630234589 30028 0.0193975071736 32560 0.0188961327707 
0.0177159177094 28668 0.00116656115081 30020 0.0204136766371 32556 0.0198877766832 
0.0159527165471 28674 0.0010521360642 30022 0.0183783439559 32566 0.0179044888581 
0.0159492356684 28678 0.00105087513048 30028 0.0183778938909 32568 0.0179044888581 
0.016829867675 28670 0.00111203200251 30024 0.0193950816875 32556 0.0188961327707 
0.0177361746896 28676 0.00116359746323 30018 0.0204171325963 32564 0.0198877766832 
0.0133147717875 28668 0.000876005935689 30020 0.0153267974328 32558 0.0149295571205 
0.0106474283488 28670 0.000703522748893 30020 0.0122702892098 32562 0.0119546253828 
0.0168330542358 28666 0.0011108777438 30024 0.019395683908 32568 0.0188961327707 
0.0186175255753 28670 0.00122488132751 30028 0.0214344276239 32584 0.0208794205958 
0.0194720707527 28672 0.00128819123597 30016 0.0224472927087 32556 0.0218710645083 
0.0115350081984 28684 0.000761241655202 30022 0.0132888653093 32574 0.0129462692954 
0.0230298742799 28672 0.00151797258026 30016 0.026522877473 32576 0.0258376401585 
0.0141906228237 28670 0.000932707336207 30022 0.0163435967613 32578 0.015921201033 
0.0159557759683 28678 0.00105234094802 30010 0.018378813124 32556 0.0179044888581 
0.0185998297687 28682 0.00122822977553 30014 0.0214313446959 32570 0.0208794205958 
0.0159462133239 28672 0.00105066611573 30024 0.0183774297923 32568 0.0179044888581 
0.0168298879063 28676 0.00111271763781 30018 0.0193950285074 32536 0.0188961327707 
0.0133067318835 28674 0.00087353246039 30028 0.0153257271797 32576 0.0149295571205 
0.0141748520574 28670 0.000937165805754 30028 0.0163407210386 32564 0.015921201033 
0.0150696454954 28678 0.000997311710763 30018 0.0173602470791 32566 0.0169128449456 
0.00976976504144 28668 0.000643954541832 30018 0.0112534425274 32572 0.0109629814703 
0.0168426976851 28670 0.00111015600662 30042 0.0193972751039 32568 0.0188961327707 
0.0221502399295 28674 0.00145999739726 30018 0.0255055842303 32576 0.0248459962459 
0.0133101035443 28666 0.00087925003501 30016 0.015325792262 32552 0.0149295571205 
0.0150687326541 28674 0.000990409592182 30018 0.017360669022 32572 0.0169128449456 
0.0194943188808 28662 0.00128414157599 30028 0.0224511656965 32568 0.0218710645083 
0.0159466586061 28668 0.00105367404222 30024 0.0183772535995 32570 0.0179044888581 
0.0186129102076 28660 0.00121990771067 30012 0.0214341042441 32576 0.0208794205958 
0.0133020996153 28666 0.000877859211328 30018 0.0153246367041 32566 0.0149295571205 
0.0186140069078 28670 0.00122615667678 30040 0.0214337658619 32562 0.0208794205958 
0.0177265564895 28676 0.00116769446148 30024 0.0204152737733 32562 0.0198877766832 
0.0115306394214 28674 0.000761880416234 30020 0.013288117641 32544 0.0129462692954 
0.0150629947417 28668 0.000992479746759 30018 0.0173595860909 32558 0.0169128449456 
0.0185962858126 28672 0.00122874792308 30012 0.0214307378635 32572 0.0208794205958 
0.0186104624264 28666 0.00122667502766 30020 0.0214331614951 32566 0.0208794205958 
0.0141883663174 28662 0.000936350276453 30018 0.0163429396568 32566 0.015921201033 
0.014191050573 28676 0.000935377475058 30032 0.0163434455172 32572 0.015921201033 
0.0159496976139 28668 0.00105322972112 30014 0.0183777739695 32566 0.0179044888581 
0.0177125205791 28666 0.00116633263896 30032 0.0204131544466 32558 0.0198877766832 
0.0168330957729 28670 0.00111224863248 30024 0.0193955778059 32558 0.0188961327707 
0.0159557759683 28654 0.00105234094802 30012 0.018378813124 32570 0.0179044888581 
0.0168459054844 28668 0.00110968689269 30014 0.0193978220634 32564 0.0188961327707 
0.0177203851018 28668 0.00117345860757 30024 0.0204138199605 32572 0.0198877766832 
0.0194721149423 28664 0.00128818477617 30034 0.0224473002952 32552 0.0218710645083 
0.0212580601835 28678 0.00140204570753 30008 0.0244862998996 32572 0.0238543523334 
0.0168229830242 28666 0.00110979408675 30024 0.0193941676166 32564 0.0188961327707 
0.0150806542712 28676 0.00099218412992 30020 0.0173624143017 32562 0.0169128449456 
0.0133020996129 28674 0.000877859135671 30014 0.01532463671 32568 0.0149295571205 
0.0168389822156 28670 0.00110745604215 30020 0.0193969070675 32558 0.0188961327707 
0.0141852173807 28664 0.000933497789579 30004 0.0163426736146 32564 0.015921201033 
0.0194906321118 28674 0.00128547745436 30006 0.0224504709744 32574 0.0218710645083 
0.015952255308 28670 0.00104978154174 30016 0.0183784639138 32564 0.0179044888581 
0.0124256519257 28676 0.000818512432464 30016 0.0143079625669 32564 0.0139379132079 
0.0141937533492 28674 0.000934982216554 30010 0.0163439063655 32574 0.015921201033 
0.0159562569759 28666 0.00105534230116 30016 0.0183786426283 32552 0.0179044888581 
0.0159496976139 28672 0.00105322972112 30006 0.0183777739695 32548 0.0179044888581 
0.0132962283611 28666 0.000873591553064 30022 0.0153240524714 32570 0.0149295571205 
0.0115284159166 28670 0.000762205486192 30006 0.0132877365114 32566 0.0129462692954 
0.0174716591494 28696 0.000822685656717 30020 0.0203984687052 32558 0.0198877766832 
0.0103446521984 28684 0.00103517703983 30036 0.0121859352082 32570 0.0119546253828 
-0.00946288497686 28680 -0.000598471998385 30020 -0.0111085906902 32560 -0.0108531846057 
0.0195411142298 28676 0.000802690844982 30022 0.0233583482347 32574 0.0228627084208 
0.0200674460592 28684 0.000850659748575 30020 0.0234526771136 32560 0.0228627084208 
0.0216198773246 28702 0.000965492044593 30002 0.0254513796052 32562 0.0248459962459 
0.0731786069567 28704 0.0010173234036 30032 0.0864702203877 32570 0.0843446309986 
0.217854985919 28704 -0.0100445667319 30018 0.252175883499 32558 0.244990944831 
0.136019514767 28684 -6.28144761866e-05 30054 0.164146631782 32562 0.160701212265 
0.316988551504 28634 0.00473721490889 30082 0.398335318681 32556 0.393737531712 
0.573654474259 28552 0.0676580875426 30156 0.779766956657 32572 0.79436167238 
0.653697900801 28398 0.258957849344 30300 0.980683013151 32568 1.09284649006 
0.833191036948 28292 0.438861601395 30562 1.31381118342 32564 1.55197762156 
0.843984371308 28346 0.519524564398 30784 1.38188844859 32566 1.70766571583 
0.887284795614 28426 0.666670221415 31066 1.52247971899 32560 2.01705861655 
0.928858636568 28526 0.81385656697 31280 1.62113971592 32570 2.27686932163 
1.03932399394 28632 1.00691515797 31476 1.78914931888 32574 2.60907003234 
1.21591787324 28720 1.24129860485 31620 2.03272995471 32564 3.01663568039 
1.41390665128 28746 1.50981441933 31652 2.2595649784 32558 3.40536009411 
1.4862508234 28720 1.73842796648 31608 2.23652674971 32564 3.54914846143 
1.53488368556 28724 1.85634264664 31610 2.28679950691 32554 3.71574463874 
1.64012388047 28692 2.02079455931 31622 2.3875378384 32558 3.93489794341 
1.68299381657 28688 2.16765932182 31648 2.38397671112 32564 4.07769466682 
1.68059130702 28678 2.22369491908 31656 2.37399790892 32550 4.15603453591 
1.69886938553 28662 2.31111675404 31712 2.41363062006 32558 4.32758893278 
1.75632592831 28626 2.41730423462 31758 2.46728965708 32566 4.47732716357 
1.80337595056 28608 2.50639378362 31732 2.45889211695 32560 4.52393442746 
1.82761842884 28600 2.57749810115 31782 2.48366361656 32548 4.63698183349 
1.82439149283 28578 2.60834124918 31836 2.49375424412 32560 4.71333841476 
1.82439749035 28582 2.63418036992 31860 2.49264183619 32550 4.75796239082 
1.83853361962 28544 2.67717459121 31896 2.51805314078 32554 4.84522705512 
1.83678336145 28528 2.71456362985 31948 2.48948489483 32562 4.87398472859 
1.88008068392 28490 2.78131839561 31974 2.52992482777 32568 4.96620761246 
1.89596735248 28452 2.81227284412 32016 2.53931537374 32568 5.00389008113 
1.89399844905 28436 2.8485840261 32090 2.5404653816 32566 5.07826337457 
1.81545924996 28422 2.84292963807 32136 2.43298762034 32554 5.08421323805 
1.87008248226 28362 2.93117076699 32212 2.49081432425 32560 5.21907681015 
1.93585747141 28272 3.03951674094 32286 2.54584639272 32568 5.36385682139 
1.95407703878 28218 3.09623957568 32362 2.53450338344 32574 5.41839723658 
1.91910811635 28204 3.09441006596 32416 2.50354486025 32564 5.45310477351 
1.90777894651 28192 3.10507759487 32436 2.47506905937 32564 5.46103792481 
1.94109205562 28168 3.14960913473 32482 2.52054331086 32562 5.53937779391 
1.96229697678 28144 3.1783741148 32510 2.56255368857 32552 5.6097845117 
1.96790266271 28116 3.18677804656 32550 2.58644705512 32568 5.6494502682 
1.93033221311 28102 3.17942749692 32568 2.50374404788 32554 5.60482629213 
1.98534622142 28042 3.2579692702 32644 2.60396248407 32568 5.78233055248 
2.04823128932 27972 3.34057339754 32698 2.65653785635 32564 5.87653672417 
2.03555064352 27950 3.36030520033 32708 2.61134684454 32578 5.88347823156 
2.0510451309 27918 3.3844104473 32778 2.65780893051 32558 5.96479303239 
2.08954436238 27872 3.44836654776 32812 2.68924665601 32554 6.05007440887 
2.12265766833 27818 3.51399517725 32844 2.68718962646 32568 6.10362318014 
2.18417777484 27740 3.59609934212 32896 2.73449920989 32564 6.19386277619 
2.21220135736 27692 3.65045657432 32944 2.74828182845 32568 6.26030291833 
2.24106403129 27632 3.70704814237 32982 2.75994722901 32564 6.32674306047 
2.23210177806 27606 3.73287896882 33012 2.71451095571 32562 6.34062607524 
2.26825354301 27554 3.78600876953 33038 2.74172254053 32564 6.40409128564 
2.26258108419 27526 3.81157937748 33056 2.69774150415 32568 6.41301608086 
2.25906621263 27520 3.82552997123 33058 2.65721379596 32574 6.39714977826 
2.29053081144 27476 3.86416533897 33066 2.69755166883 32560 6.45863170083 
2.31855255215 27458 3.88131665674 33068 2.72566848305 32560 6.46557320822 
2.24263385002 27504 3.77982735121 33006 2.62049422198 32572 6.28806894788 
2.17308984621 27536 3.66986273553 32948 2.55594321709 32556 6.1313892097 
2.10903588329 27616 3.5638867974 32868 2.49260806077 32568 5.97173453978 
2.07517401283 27664 3.46998554992 32766 2.43728513593 32568 5.77538904509 
1.94008987221 27788 3.26749019528 32644 2.28962248345 32568 5.46500450047 
1.83972986556 27896 3.10122026904 32466 2.1886744796 32550 5.21213530277 
1.78510700774 27974 2.98432326417 32366 2.12185471839 32552 5.00091514939 
1.65544748083 28110 2.78995761727 32210 2.00591251825 32562 4.73912115648 
1.55215284842 28216 2.63092533728 32078 1.92526805055 32562 4.53980073006 
1.50781599789 28280 2.52816950129 32004 1.93338373547 32562 4.44162798272 
1.49916115727 28310 2.49072994607 31972 1.96909135076 32564 4.43666976316 
1.4842254613 28324 2.46952886657 31942 1.9582707662 32568 4.41386195317 
1.50136114236 28316 2.49606627468 31948 1.96726965576 32566 4.43964469489 
1.49135635168 28330 2.46893159089 31900 1.93047290205 32564 4.35138838668 
1.45813455937 28386 2.40778013881 31826 1.88027528787 32564 4.23040782935 
1.41505704074 28408 2.34129435645 31790 1.87235990049 32576 4.18776714111 
1.37758353421 28456 2.25861015141 31726 1.8469651686 32568 4.06976151552 
1.34973096967 28500 2.18444420438 31606 1.83812441523 32582 3.97158876817 
1.33376676249 28544 2.11759266098 31572 1.86634178625 32566 3.91903164081 
1.30350436184 28572 2.05511358013 31496 1.85881165023 32572 3.85754971823 
1.24138924996 28600 1.96998147135 31442 1.78014487037 32556 3.71673628265 
1.16686511057 28640 1.8752010987 31386 1.69797253646 32578 3.58484764228 
1.15760375934 28656 1.82672273945 31304 1.68727947971 32564 3.49064147059 
1.20224226686 28674 1.82571619986 31262 1.76322909682 32564 3.4995662658 
1.1443112798 28702 1.73120592043 31212 1.69741086131 32570 3.35081967892 
1.06629714928 28758 1.6263366946 31136 1.61248083142 32582 3.20207309204 
1.03158561245 28782 1.55333202958 31056 1.56398829106 32562 3.06522623211 
0.967390471686 28820 1.43832697199 30938 1.47638079354 32562 2.85598936656 
0.910226063296 28854 1.34125038632 30860 1.40005894935 32568 2.68344332578 
0.776989662738 28918 1.15187297825 30682 1.20869404478 32572 2.32843480509 
0.66973500046 28990 0.978790818497 30558 1.0868823666 32570 2.06366588044 
0.601709863802 29026 0.839926140977 30462 0.994980352265 32572 1.8157549023 
0.542624169672 29052 0.736388492415 30420 0.932507640294 32568 1.66899160324 
0.431158782023 29116 0.542084762923 30252 0.756419562103 32570 1.28423376518 
0.381509648839 29146 0.437395127012 30210 0.67508032023 32548 1.08293005093 
0.256481836744 29164 0.27494822883 30038 0.450273675099 32566 0.694205637213 
0.233820564921 29138 0.231298978881 30034 0.406845690922 32566 0.600991109434 
0.173641526231 29122 0.15665178425 29964 0.298815991433 32534 0.422495205176 
0.154333558137 29078 0.125751591848 29946 0.256609896809 32556 0.345146979998 
0.0567367888868 29002 0.0373327780068 29910 0.0896475889289 32572 0.111119016637 
0.0581441213572 28916 0.0261453337338 29928 0.0894599211123 32554 0.102194221424 
0.142797180059 28860 0.059216001353 29972 0.213616092835 32552 0.239041081356 
0.0898241063375 28840 0.0302796631656 29948 0.130037532621 32560 0.140868334014 
0.0612003941798 28816 0.019835341054 29934 0.0855337800913 32558 0.0912861383864 
0.0717517016502 28796 0.0238318725059 29954 0.09806892532 32562 0.104177509249 
0.0595561747142 28794 0.0216241784399 29934 0.0807601327225 32560 0.0863279188237 
0.0233001567063 28776 0.00697650623651 29936 0.0312738160254 32564 0.0327791475463 
0.0199613074672 28786 0.00547071728732 29894 0.0251862318165 32554 0.0258376401585 
0.027197446999 28796 0.00020633291411 29848 0.0289122285062 32572 0.0278209279836 
0.0143419868243 28706 0.00241426486724 29888 0.0178774664206 32562 0.0179044888581 
0.0151362017582 28724 0.0028513808351 29888 0.0179860270211 32560 0.0179044888581 
0.0188014687514 28744 0.000921084403122 29874 0.021485335596 32562 0.0208794205958 
0.0171025014131 28684 0.00277224036226 29902 0.0209482964668 32550 0.0208794205958 
0.021445234281 28710 0.00318057626497 29894 0.0251799538274 32570 0.0248459962459 
0.0212076827969 28710 0.00191609311713 29886 0.0252955384592 32546 0.0248459962459 
0.0184829490625 28660 0.00287144845266 29894 0.0220751877727 32562 0.0218710645083 
0.0159928269288 28692 0.00199697119585 29902 0.019147549923 32566 0.0188961327707 
0.0153879556955 28676 0.00192803316466 29902 0.018184843451 32564 0.0179044888581 
0.0157911261091 28682 0.00225535608824 29898 0.0190687776209 32554 0.0188961327707 
0.0197504903509 28670 0.00211108544392 29898 0.0232838746849 32562 0.0228627084208 
0.0142156229028 28662 0.00201260802225 29896 0.0170859546897 32562 0.0169128449456 
0.0135546305744 28656 0.00165851485728 29894 0.0161524449111 32552 0.015921201033 
0.0186588371227 28666 0.00225714001768 29900 0.0221992325939 32574 0.0218710645083 
0.0184055451098 28660 0.00259559235208 29906 0.0221007243138 32558 0.0218710645083 
0.0102251777622 28672 0.00116656557786 29900 0.0121476687534 32564 0.0119546253828 
0.0126375327209 28658 0.00171279494539 29904 0.0151102010114 32558 0.0149295571205 
0.0177652154759 28658 0.00213252193919 29924 0.0211859990614 32570 0.0208794205958 
0.0169240068194 28634 0.00217333870779 29912 0.0201616492217 32564 0.0198877766832 
0.0209990890346 28648 0.00278708720787 29906 0.0251487203291 32556 0.0248459962459 
0.0203939366936 28642 0.0024255864681 29896 0.024225471611 32560 0.0238543523334 
0.0159731754066 28638 0.00215672710486 29900 0.0191217725882 32562 0.0188961327707 
0.0152453946805 28648 0.00186330965405 29914 0.0181652313625 32570 0.0179044888581 
0.0219177420231 28652 0.00280945713838 29924 0.0261812108954 32562 0.0258376401585 
0.0168660546483 28636 0.00220004170346 29900 0.0201462211461 32566 0.0198877766832 
0.0143799502842 28630 0.00179015907393 29910 0.0171509651996 32574 0.0169128449456 
0.0143214113129 28636 0.0018996931981 29918 0.0171242066091 32566 0.0169128449456 
0.0152381512107 28636 0.00185298887516 29920 0.0181651051535 32566 0.0179044888581 
0.0160029487682 28622 0.00211498120324 29928 0.0191337538157 32572 0.0188961327707 
0.0152155108788 28634 0.0019067675817 29918 0.0181534981694 32560 0.0179044888581 

 
